CardCode,AccNum,FeeNum,MonDeal,DealerNum,DealTime,StaNum,OptNum,RecFlag,DealPeriodNo
373,10340,35,0,0,2018-09-29 15:52:47.570,1,1001,1,-1
375,10447,1,0,0,2018-09-29 15:53:06.123,1,1001,1,-1
376,10336,1,0,0,2018-09-29 15:53:28.837,1,1001,1,-1
376,10336,35,0,0,2018-09-29 15:53:49.563,1,1001,1,-1
378,10555,1,0,0,2018-09-29 15:54:38.453,1,1001,1,-1
378,10555,35,0,0,2018-09-29 15:55:04.253,1,1001,1,-1
380,10433,1,0,0,2018-09-29 15:55:33.317,1,1001,1,-1
380,10433,35,0,0,2018-09-29 15:55:50.093,1,1001,1,-1
382,10302,1,0,0,2018-09-29 15:56:05.683,1,1001,1,-1
382,10302,35,0,0,2018-09-29 15:56:25.490,1,1001,1,-1
384,10477,1,0,0,2018-09-29 15:56:42.097,1,1001,1,-1
385,10375,1,0,0,2018-09-29 15:57:52.877,1,1001,1,-1
386,10484,1,0,0,2018-09-29 15:58:53.733,1,1001,1,-1
386,10484,35,0,0,2018-09-29 15:59:08.543,1,1001,1,-1
388,10509,1,0,0,2018-09-29 15:59:34.397,1,1001,1,-1
388,10509,35,0,0,2018-09-29 15:59:52.103,1,1001,1,-1
390,10317,1,0,0,2018-09-29 16:00:21.450,1,1001,1,-1
391,10410,1,0,0,2018-09-29 16:00:34.853,1,1001,1,-1
391,10410,35,0,0,2018-09-29 16:00:57.417,1,1001,1,-1
392,10410,35,0,0,2018-09-29 16:01:06.013,1,1001,1,-1
393,10410,35,0,0,2018-09-29 16:01:14.887,1,1001,1,-1
394,10410,35,0,0,2018-09-29 16:01:22.860,1,1001,1,-1
396,10320,1,0,0,2018-09-29 16:01:37.387,1,1001,1,-1
396,10320,35,0,0,2018-09-29 16:01:58.543,1,1001,1,-1
397,10320,35,0,0,2018-09-29 16:02:06.850,1,1001,1,-1
399,10307,1,0,0,2018-09-29 16:02:49.233,1,1001,1,-1
400,10362,1,0,0,2018-09-29 16:03:20.453,1,1001,1,-1
400,10362,35,0,0,2018-09-29 16:03:38.480,1,1001,1,-1
402,10344,1,0,0,2018-09-29 16:04:25.157,1,1001,1,-1
402,10344,35,0,0,2018-09-29 16:04:42.230,1,1001,1,-1
404,10397,1,0,0,2018-09-29 16:04:56.347,1,1001,1,-1
404,10397,35,0,0,2018-09-29 16:05:12.183,1,1001,1,-1
406,10489,1,0,0,2018-09-29 16:05:50.810,1,1001,1,-1
407,10383,1,0,0,2018-09-29 16:06:10.970,1,1001,1,-1
407,10383,35,0,0,2018-09-29 16:06:29.110,1,1001,1,-1
409,10329,1,0,0,2018-09-29 16:07:39.280,1,1001,1,-1
410,10475,1,0,0,2018-09-29 16:07:55.237,1,1001,1,-1
410,10475,35,0,0,2018-09-29 16:08:13.707,1,1001,1,-1
412,10446,1,0,0,2018-09-29 16:08:35.690,1,1001,1,-1
412,10446,35,0,0,2018-09-29 16:08:53.000,1,1001,1,-1
413,10446,35,0,0,2018-09-29 16:09:01.007,1,1001,1,-1
415,10385,1,0,0,2018-09-29 16:09:20.300,1,1001,1,-1
416,10386,1,0,0,2018-09-29 16:09:42.697,1,1001,1,-1
416,10386,35,0,0,2018-09-29 16:10:01.150,1,1001,1,-1
418,10370,1,0,0,2018-09-29 16:10:57.420,1,1001,1,-1
418,10370,35,0,0,2018-09-29 16:11:16.073,1,1001,1,-1
420,10315,1,0,0,2018-09-29 16:12:03.870,1,1001,1,-1
421,10319,1,0,0,2018-09-29 16:12:20.220,1,1001,1,-1
422,10328,1,0,0,2018-09-29 16:12:37.310,1,1001,1,-1
423,10314,1,0,0,2018-09-29 16:13:21.060,1,1001,1,-1
423,10314,35,0,0,2018-09-29 16:13:36.170,1,1001,1,-1
424,10314,35,0,0,2018-09-29 16:13:45.010,1,1001,1,-1
426,10321,1,0,0,2018-09-29 16:14:04.533,1,1001,1,-1
426,10321,35,0,0,2018-09-29 16:14:20.540,1,1001,1,-1
428,10352,1,0,0,2018-09-29 16:16:03.230,1,1001,1,-1
428,10352,35,0,0,2018-09-29 16:16:21.260,1,1001,1,-1
430,10396,1,0,0,2018-09-29 16:17:09.513,1,1001,1,-1
430,10396,35,0,0,2018-09-29 16:17:25.813,1,1001,1,-1
432,10369,1,0,0,2018-09-29 16:17:45.247,1,1001,1,-1
433,10395,1,0,0,2018-09-29 16:18:00.530,1,1001,1,-1
433,10395,35,0,0,2018-09-29 16:18:20.340,1,1001,1,-1
435,10376,1,0,0,2018-09-29 16:19:28.277,1,1001,1,-1
436,10377,1,0,0,2018-09-29 16:19:45.813,1,1001,1,-1
436,10377,35,0,0,2018-09-29 16:20:01.603,1,1001,1,-1
437,10377,35,0,0,2018-09-29 16:20:09.567,1,1001,1,-1
438,10377,35,0,0,2018-09-29 16:20:18.103,1,1001,1,-1
440,10499,1,0,0,2018-09-29 16:20:48.003,1,1001,1,-1
440,10499,35,0,0,2018-09-29 16:21:04.827,1,1001,1,-1
442,10371,1,0,0,2018-09-29 16:21:47.093,1,1001,1,-1
442,10371,35,0,0,2018-09-29 16:22:04.417,1,1001,1,-1
444,10306,1,0,0,2018-09-29 16:22:33.067,1,1001,1,-1
444,10306,35,0,0,2018-09-29 16:22:50.753,1,1001,1,-1
446,10380,1,0,0,2018-09-29 16:23:15.390,1,1001,1,-1
447,10374,1,0,0,2018-09-29 16:23:33.787,1,1001,1,-1
448,10372,1,0,0,2018-09-29 16:23:48.607,1,1001,1,-1
448,10372,35,0,0,2018-09-29 16:24:06.600,1,1001,1,-1
450,10378,1,0,0,2018-09-29 16:24:36.197,1,1001,1,-1
451,10510,1,0,0,2018-09-29 16:25:30.123,1,1001,1,-1
452,10350,1,0,0,2018-09-29 16:26:02.523,1,1001,1,-1
452,10350,35,0,0,2018-09-29 16:26:20.380,1,1001,1,-1
454,10365,1,0,0,2018-09-29 16:26:39.290,1,1001,1,-1
454,10365,35,0,0,2018-09-29 16:26:55.780,1,1001,1,-1
456,10348,1,0,0,2018-09-29 16:27:11.637,1,1001,1,-1
457,10324,1,0,0,2018-09-29 16:27:32.700,1,1001,1,-1
457,10324,35,0,0,2018-09-29 16:27:54.740,1,1001,1,-1
459,10394,1,0,0,2018-09-29 16:28:50.890,1,1001,1,-1
460,10390,1,0,0,2018-09-29 16:29:12.307,1,1001,1,-1
460,10390,35,0,0,2018-09-29 16:29:29.593,1,1001,1,-1
462,10389,1,0,0,2018-09-29 16:29:43.257,1,1001,1,-1
462,10389,35,0,0,2018-09-29 16:30:00.780,1,1001,1,-1
464,10300,1,0,0,2018-09-29 16:30:30.643,1,1001,1,-1
465,10304,1,0,0,2018-09-29 16:30:57.430,1,1001,1,-1
465,10304,35,0,0,2018-09-29 16:31:13.823,1,1001,1,-1
467,10501,1,0,0,2018-09-29 16:31:32.480,1,1001,1,-1
467,10501,35,0,0,2018-09-29 16:31:49.037,1,1001,1,-1
469,10504,1,0,0,2018-09-29 16:32:06.450,1,1001,1,-1
470,10452,1,0,0,2018-09-29 16:32:24.110,1,1001,1,-1
471,10305,1,0,0,2018-09-29 16:32:55.563,1,1001,1,-1
471,10305,35,0,0,2018-09-29 16:33:18.830,1,1001,1,-1
473,10339,1,0,0,2018-09-29 16:34:06.777,1,1001,1,-1
474,10360,1,0,0,2018-09-29 16:34:25.277,1,1001,1,-1
474,10360,35,0,0,2018-09-29 16:34:44.463,1,1001,1,-1
475,10360,35,0,0,2018-09-29 16:34:53.040,1,1001,1,-1
477,10443,1,0,0,2018-09-29 16:35:18.907,1,1001,1,-1
478,10364,1,0,0,2018-09-29 16:35:35.660,1,1001,1,-1
479,10494,1,0,0,2018-09-29 16:35:56.037,1,1001,1,-1
479,10494,35,0,0,2018-09-29 16:36:13.197,1,1001,1,-1
480,10494,35,0,0,2018-09-29 16:36:21.507,1,1001,1,-1
482,10556,1,0,0,2018-09-29 16:37:16.510,1,1001,1,-1
483,10558,1,0,0,2018-09-29 16:38:22.977,1,1001,1,-1
483,10558,35,0,0,2018-09-29 16:38:40.437,1,1001,1,-1
484,10558,35,0,0,2018-09-29 16:38:49.023,1,1001,1,-1
486,10373,1,0,0,2018-09-29 16:39:37.967,1,1001,1,-1
486,10373,35,0,0,2018-09-29 16:39:53.247,1,1001,1,-1
488,10357,1,0,0,2018-09-29 16:40:17.360,1,1001,1,-1
489,10511,1,0,0,2018-09-29 16:40:34.447,1,1001,1,-1
489,10511,35,0,0,2018-09-29 16:40:51.750,1,1001,1,-1
490,10511,35,0,0,2018-09-29 16:40:58.980,1,1001,1,-1
492,10335,1,0,0,2018-09-29 16:41:22.580,1,1001,1,-1
493,10299,1,0,0,2018-09-29 16:50:43.653,1,1001,1,-1
493,10299,35,0,0,2018-09-29 16:51:01.087,1,1001,1,-1
495,10332,1,0,0,2018-09-29 16:54:33.507,1,1001,1,-1
495,10332,35,0,0,2018-09-29 16:55:03.950,1,1001,1,-1
497,10419,1,0,0,2018-09-29 16:55:34.970,1,1001,1,-1
497,10419,35,0,0,2018-09-29 16:55:59.970,1,1001,1,-1
498,10419,35,0,0,2018-09-29 16:56:11.170,1,1001,1,-1
500,10467,1,0,0,2018-09-29 16:56:34.710,1,1001,1,-1
500,10467,35,0,0,2018-09-29 16:57:00.147,1,1001,1,-1
502,10418,1,0,0,2018-09-29 16:57:29.050,1,1001,1,-1
503,10308,1,0,0,2018-09-29 16:58:13.300,1,1001,1,-1
503,10308,35,0,0,2018-09-29 16:58:35.743,1,1001,1,-1
505,10468,1,0,0,2018-09-29 16:58:56.910,1,1001,1,-1
505,10468,35,0,0,2018-09-29 16:59:16.483,1,1001,1,-1
507,10469,1,0,0,2018-09-29 16:59:38.097,1,1001,1,-1
508,10089,1,0,0,2018-09-29 17:07:28.167,1,1001,1,-1
509,10087,1,0,0,2018-09-29 17:07:50.833,1,1001,1,-1
510,10206,1,0,0,2018-10-08 14:53:55.903,1,1001,1,-1
511,10202,1,0,0,2018-10-08 14:55:35.370,1,1001,1,-1
511,10202,35,0,0,2018-10-08 14:55:57.830,1,1001,1,-1
513,10205,1,0,0,2018-10-08 14:56:27.350,1,1001,1,-1
513,10205,35,0,0,2018-10-08 14:56:52.940,1,1001,1,-1
515,10200,1,0,0,2018-10-08 14:57:20.227,1,1001,1,-1
516,10203,1,0,0,2018-10-08 14:57:51.067,1,1001,1,-1
516,10203,35,0,0,2018-10-08 14:58:12.127,1,1001,1,-1
518,10204,1,0,0,2018-10-08 14:58:43.813,1,1001,1,-1
518,10204,35,0,0,2018-10-08 14:59:08.380,1,1001,1,-1
520,10193,1,0,0,2018-10-08 15:04:43.607,1,1001,1,-1
521,10198,1,0,0,2018-10-08 15:05:52.197,1,1001,1,-1
521,10198,35,0,0,2018-10-08 15:06:12.237,1,1001,1,-1
522,10198,35,0,0,2018-10-08 15:06:21.933,1,1001,1,-1
523,10198,35,0,0,2018-10-08 15:06:32.793,1,1001,1,-1
525,10024,1,0,0,2018-10-08 15:12:13.473,1,1001,1,-1
526,10544,1,0,0,2018-10-08 15:17:47.953,1,1001,1,-1
526,10544,35,0,0,2018-10-08 15:18:39.580,1,1001,1,-1
528,10542,1,0,0,2018-10-08 15:19:58.737,1,1001,1,-1
529,10535,1,0,0,2018-10-08 15:21:34.260,1,1001,1,-1
530,10540,1,0,0,2018-10-08 15:21:53.260,1,1001,1,-1
530,10540,35,0,0,2018-10-08 15:22:11.957,1,1001,1,-1
532,10560,1,0,0,2018-10-08 15:24:20.097,1,1001,1,-1
533,10543,1,0,0,2018-10-08 15:24:36.740,1,1001,1,-1
534,10545,1,0,0,2018-10-08 15:25:18.100,1,1001,1,-1
534,10545,35,0,0,2018-10-08 15:25:37.717,1,1001,1,-1
536,10538,1,0,0,2018-10-08 15:26:06.227,1,1001,1,-1
536,10538,35,0,0,2018-10-08 15:26:28.387,1,1001,1,-1
537,10538,35,0,0,2018-10-08 15:26:37.580,1,1001,1,-1
539,10536,1,0,0,2018-10-08 15:26:59.707,1,1001,1,-1
540,10532,1,0,0,2018-10-08 15:27:22.700,1,1001,1,-1
541,10539,1,0,0,2018-10-08 15:28:09.843,1,1001,1,-1
541,10539,35,0,0,2018-10-08 15:28:32.983,1,1001,1,-1
542,10539,35,0,0,2018-10-08 15:28:43.980,1,1001,1,-1
544,10001,1,0,0,2018-10-08 15:40:26.837,1,1001,1,-1
545,10537,1,0,0,2018-10-08 15:40:52.540,1,1001,1,-1
545,10537,35,0,0,2018-10-08 15:41:16.993,1,1001,1,-1
547,10002,1,0,0,2018-10-08 15:42:04.203,1,1001,1,-1
547,10002,35,0,0,2018-10-08 15:42:28.690,1,1001,1,-1
549,10003,1,0,0,2018-10-08 15:43:06.253,1,1001,1,-1
549,10003,35,0,0,2018-10-08 15:43:29.697,1,1001,1,-1
551,10004,1,0,0,2018-10-08 15:43:52.120,1,1001,1,-1
551,10004,35,0,0,2018-10-08 15:44:10.813,1,1001,1,-1
553,10179,1,0,0,2018-10-08 15:48:30.093,1,1001,1,-1
8,10053,35,0,0,2018-10-08 15:49:46.547,1,1001,1,-1
555,10530,1,0,0,2018-10-08 15:52:33.673,1,1001,1,-1
556,10524,1,0,0,2018-10-08 15:52:52.923,1,1001,1,-1
556,10524,35,0,0,2018-10-08 15:53:13.960,1,1001,1,-1
558,10520,1,0,0,2018-10-08 15:56:31.590,1,1001,1,-1
558,10520,35,0,0,2018-10-08 15:56:53.413,1,1001,1,-1
560,10196,1,0,0,2018-10-08 16:04:01.567,1,1001,1,-1
560,10196,35,0,0,2018-10-08 16:04:20.860,1,1001,1,-1
561,10196,35,0,0,2018-10-08 16:04:30.080,1,1001,1,-1
563,10170,1,0,0,2018-10-08 16:20:49.023,1,1001,1,-1
563,10170,35,0,0,2018-10-08 16:21:08.300,1,1001,1,-1
565,10171,1,0,0,2018-10-08 16:21:56.170,1,1001,1,-1
565,10171,35,0,0,2018-10-08 16:22:21.763,1,1001,1,-1
567,10022,1,0,0,2018-10-08 16:23:20.770,1,1001,1,-1
567,10022,35,0,0,2018-10-08 16:23:42.300,1,1001,1,-1
569,10165,1,0,0,2018-10-08 16:24:16.590,1,1001,1,-1
570,10019,1,0,0,2018-10-08 16:24:53.823,1,1001,1,-1
570,10019,35,0,0,2018-10-08 16:25:15.430,1,1001,1,-1
572,10191,1,0,0,2018-10-08 16:32:16.363,1,1001,1,-1
573,10181,1,0,0,2018-10-08 16:32:34.203,1,1001,1,-1
574,10185,1,0,0,2018-10-08 16:32:51.303,1,1001,1,-1
574,10185,35,0,0,2018-10-08 16:33:12.173,1,1001,1,-1
576,10187,1,0,0,2018-10-08 16:33:36.203,1,1001,1,-1
576,10187,35,0,0,2018-10-08 16:33:58.943,1,1001,1,-1
578,10172,1,0,0,2018-10-08 16:46:47.457,1,1001,1,-1
579,10284,1,0,0,2018-10-08 16:52:05.607,1,1001,1,-1
580,10291,1,0,0,2018-10-08 16:52:43.490,1,1001,1,-1
580,10291,35,0,0,2018-10-08 16:53:04.630,1,1001,1,-1
582,10067,1,0,0,2018-10-08 16:55:36.027,1,1001,1,-1
583,10068,1,0,0,2018-10-08 16:57:16.890,1,1001,1,-1
583,10068,35,0,0,2018-10-08 16:57:37.850,1,1001,1,-1
585,10057,1,0,0,2018-10-08 17:00:32.880,1,1001,1,-1
585,10057,35,0,0,2018-10-08 17:00:55.000,1,1001,1,-1
587,10055,1,0,0,2018-10-08 17:03:55.523,1,1001,1,-1
587,10055,35,0,0,2018-10-08 17:04:11.383,1,1001,1,-1
589,10561,1,0,0,2018-10-09 11:16:04.000,1,1001,1,-1
589,10561,35,0,0,2018-10-09 11:16:22.617,1,1001,1,-1
591,10479,1,0,0,2018-10-09 11:17:00.697,1,1001,1,-1
592,10425,1,0,0,2018-10-09 11:17:43.607,1,1001,1,-1
593,10428,1,0,0,2018-10-09 11:18:07.150,1,1001,1,-1
593,10428,35,0,0,2018-10-09 11:18:33.047,1,1001,1,-1
595,10488,1,0,0,2018-10-09 11:20:17.137,1,1001,1,-1
596,10562,1,0,0,2018-10-09 11:21:22.000,1,1001,1,-1
596,10562,35,0,0,2018-10-09 11:21:45.433,1,1001,1,-1
597,10562,35,0,0,2018-10-09 11:21:56.710,1,1001,1,-1
598,10562,35,0,0,2018-10-09 11:22:06.340,1,1001,1,-1
600,10431,1,0,0,2018-10-09 11:22:22.860,1,1001,1,-1
600,10431,35,0,0,2018-10-09 11:22:44.320,1,1001,1,-1
602,10430,1,0,0,2018-10-09 11:23:04.250,1,1001,1,-1
603,10480,1,0,0,2018-10-09 11:25:06.440,1,1001,1,-1
604,10500,1,0,0,2018-10-09 11:25:26.483,1,1001,1,-1
604,10500,35,0,0,2018-10-09 11:25:49.380,1,1001,1,-1
605,10500,35,0,0,2018-10-09 11:26:04.373,1,1001,1,-1
607,10436,1,0,0,2018-10-09 11:28:03.530,1,1001,1,-1
607,10436,35,0,0,2018-10-09 11:28:22.170,1,1001,1,-1
609,10435,1,0,0,2018-10-09 11:28:43.387,1,1001,1,-1
610,10427,1,0,0,2018-10-09 11:29:01.170,1,1001,1,-1
611,10498,1,0,0,2018-10-09 11:29:55.983,1,1001,1,-1
612,10450,1,0,0,2018-10-09 11:30:11.543,1,1001,1,-1
612,10450,35,0,0,2018-10-09 11:30:29.793,1,1001,1,-1
614,10451,1,0,0,2018-10-09 11:30:47.930,1,1001,1,-1
615,10456,1,0,0,2018-10-09 11:31:02.493,1,1001,1,-1
616,10361,1,0,0,2018-10-09 11:31:18.783,1,1001,1,-1
616,10361,35,0,0,2018-10-09 11:31:43.307,1,1001,1,-1
618,10485,1,0,0,2018-10-09 11:32:16.933,1,1001,1,-1
618,10485,35,0,0,2018-10-09 11:32:34.763,1,1001,1,-1
620,10464,1,0,0,2018-10-09 11:32:52.553,1,1001,1,-1
620,10464,35,0,0,2018-10-09 11:33:14.607,1,1001,1,-1
622,10457,1,0,0,2018-10-09 11:33:42.650,1,1001,1,-1
623,10490,1,0,0,2018-10-09 11:35:01.280,1,1001,1,-1
623,10490,35,0,0,2018-10-09 11:35:22.717,1,1001,1,-1
624,10490,35,0,0,2018-10-09 11:35:34.640,1,1001,1,-1
626,10462,1,0,0,2018-10-09 11:36:02.513,1,1001,1,-1
626,10462,35,0,0,2018-10-09 11:36:23.173,1,1001,1,-1
628,10482,1,0,0,2018-10-09 11:36:47.247,1,1001,1,-1
628,10482,35,0,0,2018-10-09 11:37:08.500,1,1001,1,-1
630,10382,1,0,0,2018-10-09 11:37:26.937,1,1001,1,-1
630,10382,35,0,0,2018-10-09 11:37:53.690,1,1001,1,-1
632,10137,1,0,0,2018-10-09 11:38:34.503,1,1001,1,-1
632,10137,35,0,0,2018-10-09 11:38:58.807,1,1001,1,-1
634,10132,1,0,0,2018-10-09 11:39:47.517,1,1001,1,-1
635,10478,1,0,0,2018-10-09 11:40:59.577,1,1001,1,-1
636,10564,1,0,0,2018-10-09 11:42:05.927,1,1001,1,-1
637,10310,1,0,0,2018-10-09 11:55:10.437,1,1001,1,-1
637,10310,35,0,0,2018-10-09 11:55:31.187,1,1001,1,-1
639,10459,1,0,0,2018-10-09 11:57:22.713,1,1001,1,-1
639,10459,35,0,0,2018-10-09 11:57:43.713,1,1001,1,-1
641,10426,1,0,0,2018-10-09 14:50:31.877,1,1001,1,-1
642,10463,1,0,0,2018-10-09 14:52:01.720,1,1001,1,-1
643,10565,1,0,0,2018-10-09 15:51:39.443,1,1001,1,-1
643,10565,35,0,0,2018-10-09 15:51:58.523,1,1001,1,-1
645,10492,1,0,0,2018-10-09 15:52:20.417,1,1001,1,-1
645,10492,35,0,0,2018-10-09 15:52:41.577,1,1001,1,-1
647,10566,1,0,0,2018-10-09 15:53:37.810,1,1001,1,-1
648,10470,1,0,0,2018-10-09 15:54:45.073,1,1001,1,-1
648,10470,35,0,0,2018-10-09 15:55:05.333,1,1001,1,-1
650,10441,1,0,0,2018-10-09 15:55:26.387,1,1001,1,-1
651,10438,1,0,0,2018-10-09 16:04:49.560,1,1001,1,-1
651,10438,35,0,0,2018-10-09 16:05:16.310,1,1001,1,-1
653,10507,1,0,0,2018-10-09 16:19:33.530,1,1001,1,-1
654,10434,1,0,0,2018-10-09 16:19:54.300,1,1001,1,-1
655,10359,1,0,0,2018-10-09 16:35:29.240,1,1001,1,-1
656,10366,1,0,0,2018-10-09 16:38:19.983,1,1001,1,-1
657,10083,1,0,0,2018-10-10 09:33:29.653,1,1001,1,-1
658,10278,1,0,0,2018-10-10 09:33:53.033,1,1001,1,-1
659,10277,1,0,0,2018-10-10 09:34:09.793,1,1001,1,-1
660,10274,1,0,0,2018-10-10 09:34:24.883,1,1001,1,-1
661,10295,1,0,0,2018-10-10 09:40:46.007,1,1001,1,-1
661,10295,35,0,0,2018-10-10 09:41:08.553,1,1001,1,-1
663,10201,1,0,0,2018-10-10 09:43:41.320,1,1001,1,-1
663,10201,35,0,0,2018-10-10 09:44:05.807,1,1001,1,-1
665,10298,1,0,0,2018-10-10 09:48:05.903,1,1001,1,-1
665,10298,4,0,0,2018-10-10 09:48:09.490,1,1001,1,-1
665,10298,35,0,0,2018-10-10 09:48:28.687,1,1001,1,-1
667,10296,1,0,0,2018-10-10 09:48:46.443,1,1001,1,-1
667,10296,35,0,0,2018-10-10 09:49:04.450,1,1001,1,-1
669,10069,1,0,0,2018-10-10 09:56:18.000,1,1001,1,-1
669,10069,35,0,0,2018-10-10 09:56:37.393,1,1001,1,-1
671,10046,1,0,0,2018-10-10 09:57:40.480,1,1001,1,-1
672,10065,1,0,0,2018-10-10 09:57:57.267,1,1001,1,-1
673,10192,1,0,0,2018-10-10 10:11:22.593,1,1001,1,-1
674,10018,1,0,0,2018-10-10 10:17:58.657,1,1001,1,-1
675,10062,1,0,0,2018-10-10 10:25:45.197,1,1001,1,-1
675,10062,35,0,0,2018-10-10 10:26:09.503,1,1001,1,-1
677,10533,1,0,0,2018-10-10 10:31:56.230,1,1001,1,-1
678,10032,1,0,0,2018-10-10 10:37:59.417,1,1001,1,-1
679,10567,1,0,0,2018-10-10 10:48:22.953,1,1001,1,-1
680,10258,1,0,0,2018-10-10 10:48:42.053,1,1001,1,-1
680,10258,35,0,0,2018-10-10 10:49:02.320,1,1001,1,-1
681,10258,35,0,0,2018-10-10 10:49:15.430,1,1001,1,-1
683,10212,1,0,0,2018-10-10 10:49:35.893,1,1001,1,-1
683,10212,35,0,0,2018-10-10 10:49:56.570,1,1001,1,-1
11,10547,35,0,0,2018-10-10 10:51:57.170,1,1001,1,-1
686,10230,1,0,0,2018-10-10 11:08:46.260,1,1001,1,-1
686,10230,35,0,0,2018-10-10 11:09:09.650,1,1001,1,-1
688,10126,1,0,0,2018-10-11 09:54:47.780,1,1001,1,-1
688,10126,35,0,0,2018-10-11 09:55:08.227,1,1001,1,-1
265,10148,35,0,0,2018-10-11 09:56:26.487,1,1001,1,-1
690,10148,35,0,0,2018-10-11 09:56:36.690,1,1001,1,-1
692,10118,1,0,0,2018-10-11 09:58:40.733,1,1001,1,-1
692,10118,35,0,0,2018-10-11 09:59:00.627,1,1001,1,-1
694,10130,1,0,0,2018-10-11 10:00:02.020,1,1001,1,-1
695,10094,1,0,0,2018-10-11 10:15:36.217,1,1001,1,-1
696,10092,1,0,0,2018-10-11 10:34:53.637,1,1001,1,-1
697,10098,1,0,0,2018-10-11 10:35:31.207,1,1001,1,-1
697,10098,35,0,0,2018-10-11 10:35:50.273,1,1001,1,-1
698,10098,35,0,0,2018-10-11 10:36:00.460,1,1001,1,-1
700,10097,1,0,0,2018-10-11 10:36:21.010,1,1001,1,-1
701,10330,1,0,0,2018-10-11 11:11:43.740,1,1001,1,-1
702,10318,1,0,0,2018-10-11 11:14:11.950,1,1001,1,-1
702,10318,35,0,0,2018-10-11 11:14:36.777,1,1001,1,-1
704,10346,1,0,0,2018-10-11 11:15:19.647,1,1001,1,-1
704,10346,35,0,0,2018-10-11 11:15:38.497,1,1001,1,-1
706,10333,1,0,0,2018-10-11 11:16:30.507,1,1001,1,-1
706,10333,35,0,0,2018-10-11 11:16:54.690,1,1001,1,-1
708,10379,1,0,0,2018-10-11 11:17:16.910,1,1001,1,-1
708,10379,35,0,0,2018-10-11 11:17:32.793,1,1001,1,-1
710,10309,1,0,0,2018-10-11 11:21:58.970,1,1001,1,-1
710,10309,35,0,0,2018-10-11 11:22:17.993,1,1001,1,-1
712,10401,1,0,0,2018-10-11 11:22:54.370,1,1001,1,-1
712,10401,35,0,0,2018-10-11 11:23:15.607,1,1001,1,-1
714,10399,1,0,0,2018-10-11 11:23:35.310,1,1001,1,-1
715,10400,1,0,0,2018-10-11 11:24:23.013,1,1001,1,-1
715,10400,35,0,0,2018-10-11 11:24:49.303,1,1001,1,-1
716,10400,35,0,0,2018-10-11 11:24:59.193,1,1001,1,-1
717,10400,35,0,0,2018-10-11 11:25:09.047,1,1001,1,-1
718,10400,35,0,0,2018-10-11 11:25:19.203,1,1001,1,-1
719,10400,35,0,0,2018-10-11 11:25:28.053,1,1001,1,-1
721,10404,1,0,0,2018-10-11 11:26:04.330,1,1001,1,-1
722,10316,1,0,0,2018-10-11 14:41:03.363,1,1001,1,-1
722,10316,35,0,0,2018-10-11 14:41:22.570,1,1001,1,-1
723,10316,35,0,0,2018-10-11 14:41:31.567,1,1001,1,-1
725,10411,1,0,0,2018-10-11 14:49:05.200,1,1001,1,-1
725,10411,35,0,0,2018-10-11 14:49:25.713,1,1001,1,-1
727,10424,1,0,0,2018-10-11 15:10:34.697,1,1001,1,-1
728,10568,1,0,0,2018-10-11 15:14:40.250,1,1001,1,-1
728,10568,35,0,0,2018-10-11 15:14:56.990,1,1001,1,-1
730,10483,1,0,0,2018-10-11 15:28:27.000,1,1001,1,-1
731,10311,1,0,0,2018-10-11 15:28:53.010,1,1001,1,-1
732,10491,1,0,0,2018-10-11 15:52:47.930,1,1001,1,-1
732,10491,35,0,0,2018-10-11 15:53:08.063,1,1001,1,-1
734,10301,1,0,0,2018-10-12 08:51:45.503,1,1001,1,-1
734,10301,35,0,0,2018-10-12 08:52:33.237,1,1001,1,-1
735,10301,35,0,0,2018-10-12 08:52:46.790,1,1001,1,-1
737,10268,1,0,0,2018-10-12 09:02:32.407,1,1001,1,-1
737,10268,35,0,0,2018-10-12 09:03:08.740,1,1001,1,-1
738,10268,35,0,0,2018-10-12 09:03:19.880,1,1001,1,-1
739,10268,35,0,0,2018-10-12 09:03:32.917,1,1001,1,-1
741,10213,1,0,0,2018-10-12 09:10:13.740,1,1001,1,-1
741,10213,35,0,0,2018-10-12 09:10:40.287,1,1001,1,-1
743,10273,1,0,0,2018-10-12 09:40:58.283,1,1001,1,-1
743,10273,35,0,0,2018-10-12 09:41:20.910,1,1001,1,-1
744,10273,35,0,0,2018-10-12 09:41:32.957,1,1001,1,-1
746,10063,1,0,0,2018-10-12 10:17:46.707,1,1001,1,-1
747,10060,1,0,0,2018-10-12 10:19:48.840,1,1001,1,-1
747,10060,35,0,0,2018-10-12 10:20:09.780,1,1001,1,-1
749,10064,1,0,0,2018-10-12 10:24:05.857,1,1001,1,-1
749,10064,35,0,0,2018-10-12 10:24:27.793,1,1001,1,-1
742,10213,35,0,0,2018-10-12 10:26:51.620,1,1001,1,-1
752,10252,1,0,0,2018-10-12 11:41:15.860,1,1001,1,-1
752,10252,35,0,0,2018-10-12 11:41:49.273,1,1001,1,-1
754,10270,1,0,0,2018-10-12 11:58:45.570,1,1001,1,-1
754,10270,35,0,0,2018-10-12 11:59:17.210,1,1001,1,-1
756,10059,1,0,0,2018-10-15 15:21:43.270,1,1001,1,-1
756,10059,35,0,0,2018-10-15 15:22:18.570,1,1001,1,-1
757,10059,35,0,0,2018-10-15 15:22:30.830,1,1001,1,-1
758,10059,35,0,0,2018-10-15 15:22:40.300,1,1001,1,-1
